id,title,url,date
31262,Revert 30972 fix/29780/change implementation of initial focused item,https://github.com/Expensify/App/pull/31262,2023-11-13
31231,"[CP Staging] Revert ""Remove duplicate withOnyx calls""",https://github.com/Expensify/App/pull/31231,2023-11-11
31219,"[CP-staging] Revert ""Handle invisible characters in forms""",https://github.com/Expensify/App/pull/31219,2023-11-11
31214,[CP Staging] Revert https://github.com/Expensify/App/pull/31201 and https://github.com/Expensify/App/pull/29166,https://github.com/Expensify/App/pull/31214,2023-11-10
31158,"Revert ""##23220 WEB  maintainVisibleContentPosition""",https://github.com/Expensify/App/pull/31158,2023-11-09
31153,"Revert ""Fix: Wallet page does not update instantly when bank account is added or deleted""",https://github.com/Expensify/App/pull/31153,2023-11-09
31011,"Revert ""feat: add whitespace after inserting emoji via native keyboard""",https://github.com/Expensify/App/pull/31011,2023-11-07
30978,"[CP Staging] Revert ""Left line/border of quoted text is not visible when hovering over it in Notes""",https://github.com/Expensify/App/pull/30978,2023-11-07
30852,"[NoQA] Revert ""perf: refactor heavy operations when user starts to type""",https://github.com/Expensify/App/pull/30852,2023-11-03
30712,"[CP Staging] Revert ""27456 Chat - The green line is displayed chaotically at the recipient""",https://github.com/Expensify/App/pull/30712,2023-11-01
30708,"Revert ""[Form Provider Refactor] AddDebitCardPage""",https://github.com/Expensify/App/pull/30708,2023-11-01
33761,"[CP Staging] Revert ""Fix RequestMoney tabs animations""",https://github.com/Expensify/App/pull/33761,2023-12-29
33677,"[CP staging] Revert ""Fixed Android - Chat - Message gets displayed from right to left""",https://github.com/Expensify/App/pull/33677,2023-12-27
33569,"[CP Staging] Revert ""Create Cancel Payment command""",https://github.com/Expensify/App/pull/33569,2023-12-25
33496,"[CP Staging] Revert ""fix: treat certain US numbers as invalid""",https://github.com/Expensify/App/pull/33496,2023-12-22
33406,"Revert ""Merge pull request #32473 from software-mansion-labs/ideal-na…",https://github.com/Expensify/App/pull/33406,2023-12-21
33325,[NoQA] Revert: Migrate Icon/index.js and FloatingActionButton to function component,https://github.com/Expensify/App/pull/33325,2023-12-20
33297,"[CP Staging] Revert ""(perf) Debounce search in OptionList""",https://github.com/Expensify/App/pull/33297,2023-12-19
33261,"Revert ""[TS migration] Migrate 'UserDetailsTooltip' component to TypeScript""",https://github.com/Expensify/App/pull/33261,2023-12-19
33174,fix: Revert the use of SET operation when updating Money Requests,https://github.com/Expensify/App/pull/33174,2023-12-15
33012,"Revert ""Show child tags indented on the Tag list""",https://github.com/Expensify/App/pull/33012,2023-12-15
32898,Fix money request amount doesn't get reverted when failing to edit,https://github.com/Expensify/App/pull/32898,2023-12-29
32700," [CP Staging + Prod] Revert ""Image Web/Desktop: Add support for http headers""",https://github.com/Expensify/App/pull/32700,2023-12-07
32609,"[CP Staging] Revert ""Only allow alphabetic and latin characters for some fields in `CompanyStep`""",https://github.com/Expensify/App/pull/32609,2023-12-07
32601,"Revert ""translate invite member to room""",https://github.com/Expensify/App/pull/32601,2023-12-06
32516,"[CP Staging] Manually revert ""Merge pull request #31467 from dukenv0307/fix/31105""",https://github.com/Expensify/App/pull/32516,2023-12-05
32450,"Revert ""Hoverable Component refactor""",https://github.com/Expensify/App/pull/32450,2023-12-04
32440,"Revert ""[Form Provider Refactor] RoomNameInput fixes""",https://github.com/Expensify/App/pull/32440,2023-12-04
35511,"[CP Staging] Revert ""fix: changed color on splash screen""",https://github.com/Expensify/App/pull/35511,2024-01-31
35447,"Revert ""fix: add actor display name in lhn""",https://github.com/Expensify/App/pull/35447,2024-01-31
35386,[CP Staging] Revert #34485,https://github.com/Expensify/App/pull/35386,2024-01-30
35348,"[CP Staging] Revert ""Remove MoneyRequestConfirmPage""",https://github.com/Expensify/App/pull/35348,2024-01-30
35335,"[CP Staging] Revert ""Fix: Duplicate phone number can be invited""",https://github.com/Expensify/App/pull/35335,2024-01-29
35308,"[CP Staging] Revert ""Merge pull request #34537 from FitseTLT/fix-mark-as-read-on-v…",https://github.com/Expensify/App/pull/35308,2024-01-29
35273,"Revert ""Fix money request amount input is partially visible after going back from currency selection page""",https://github.com/Expensify/App/pull/35273,2024-01-27
35099,"[CP Staging] Revert ""Merge pull request #34237 from FitseTLT/fix-include-current-u…",https://github.com/Expensify/App/pull/35099,2024-01-25
35046,"[CP Staging] Revert ""Handle API errors to trigger force upgrades of the app """,https://github.com/Expensify/App/pull/35046,2024-01-24
34801,Bump onyx to fix replay effect (after revert),https://github.com/Expensify/App/pull/34801,2024-01-29
34733,"[CP Staging] Revert ""[TS migration] Migrate 'SelectionList' component to TypeScript""",https://github.com/Expensify/App/pull/34733,2024-01-18
34697,"[CP Staging] Revert ""Merge pull request #33836 from Expensify/alberto-unpay2""",https://github.com/Expensify/App/pull/34697,2024-01-18
34596,"[CP Staging] Revert ""Bump Onyx (Fix Replay effect)""",https://github.com/Expensify/App/pull/34596,2024-01-16
34552,"[CP Staging] Revert ""Add layout=narrow initial param to the ModalStackNavigator""",https://github.com/Expensify/App/pull/34552,2024-01-16
34482,"Fix custom name for tag in tag edit message reverts to ""tag"" after relogin",https://github.com/Expensify/App/pull/34482,2024-01-29
34396,"[CP Staging] Revert ""Merge pull request #32422 from tienifr/fix/31503""",https://github.com/Expensify/App/pull/34396,2024-01-11
34311,"[CP Staging] Revert ""[NO QA] Remove areChatRoomsEnabled checks""",https://github.com/Expensify/App/pull/34311,2024-01-11
34267,"[CP Staging] Revert ""Merge pull request #31354 from hurali97/perf/search-transitio…",https://github.com/Expensify/App/pull/34267,2024-01-10
34089,"Revert ""Fix composer is focused after opening another popover""",https://github.com/Expensify/App/pull/34089,2024-01-08
34078,"Revert ""Android-Attachments-App crashes on uploading specific PDF""",https://github.com/Expensify/App/pull/34078,2024-01-09
33896,"Revert ""Fix/26946: Reset amount when edit waypoint""",https://github.com/Expensify/App/pull/33896,2024-01-03
33275,[TS migration] Migrate 'UserDetailsTooltip' component to TypeScript (after revert),https://github.com/Expensify/App/pull/33275,2024-01-03
37572,"Revert ""[TS migration] Migrate withFullTransactionOrNotFound HOC""",https://github.com/Expensify/App/pull/37572,2024-02-29
37570,Revert to correct expensify-common version,https://github.com/Expensify/App/pull/37570,2024-02-29
37529,"Revert ""[TS migration] Migrate 'MoneyRequestConfirmationList.js' component to TypeScript""",https://github.com/Expensify/App/pull/37529,2024-02-29
37500,revert #36819,https://github.com/Expensify/App/pull/37500,2024-02-29
37454,Revert 31606,https://github.com/Expensify/App/pull/37454,2024-02-28
37330,"Revert ""fix/35934  | Workspaces - Сustom avatar is applied to all workspace rooms""",https://github.com/Expensify/App/pull/37330,2024-02-27
37305,revert: native stack,https://github.com/Expensify/App/pull/37305,2024-02-27
37222,"Revert ""[New architecture] Upgrade `react-native-camera-roll`""",https://github.com/Expensify/App/pull/37222,2024-02-26
37218,"Revert ""[TS migration] Migrate 'SettingsProfileDetails' page to TypeScript""",https://github.com/Expensify/App/pull/37218,2024-02-26
37161,"[CP Staging] Revert ""Fix app returns to previous thread when scrubbing video in thread""",https://github.com/Expensify/App/pull/37161,2024-02-23
36936,"Revert ""Conversation scrolling to the beginning of the chat.""",https://github.com/Expensify/App/pull/36936,2024-02-20
36932,"Revert ""Consistent system paid message""",https://github.com/Expensify/App/pull/36932,2024-02-21
36524,"Revert ""Simplify native attachment gallery paging context and improve code""",https://github.com/Expensify/App/pull/36524,2024-02-14
36424,"[CP Staging] Revert ""Update logic to display pay button in paid policies""",https://github.com/Expensify/App/pull/36424,2024-02-13
36405,"[CP Staging] Revert ""Fix: Duplicated waypoints after dragging""",https://github.com/Expensify/App/pull/36405,2024-02-13
36360,[CP Staging] Revert typescript migration change,https://github.com/Expensify/App/pull/36360,2024-02-12
36327,"[NO QA] Revert a fix for IOU Description Edits - will readd this after, so we can CP just this to staging",https://github.com/Expensify/App/pull/36327,2024-02-12
36282,"Revert ""Fix doing text selection on money request amount input swipes the tab""",https://github.com/Expensify/App/pull/36282,2024-02-09
36197,"Revert ""Live Markdown Preview for web""",https://github.com/Expensify/App/pull/36197,2024-02-09
36115,[CP Staging] Fix bug with Payment option reverts back to 'Pay with Expensify',https://github.com/Expensify/App/pull/36115,2024-02-08
35659,"Revert ""20354 task assignees list refactor""",https://github.com/Expensify/App/pull/35659,2024-02-02
35636,"[CP Staging] Revert ""Image Web/Desktop: Add support for http headers""",https://github.com/Expensify/App/pull/35636,2024-02-02
35576,"Revert ""[CP Staging] Revert ""[NO QA] Remove areChatRoomsEnabled checks""""",https://github.com/Expensify/App/pull/35576,2024-02-05
35545,"[NoQA] Revert ""[NoQA] Enable and refactor ReportScreen perf tests""",https://github.com/Expensify/App/pull/35545,2024-02-01
39302,Revert using comment linking in threads,https://github.com/Expensify/App/pull/39302,2024-03-29
39140,"Revert ""[No QA] Migrate 'OptionsListUtilsTest.js', 'DateUtilsTest.js', 'SidebarLinks.perf-test.js', 'markdown.js' and 'ReportUtilsTest.js' to Typescript""",https://github.com/Expensify/App/pull/39140,2024-03-28
38857,"Revert ""[No QA][TS migration] Migrate workflow_tests, adjust utils migration""",https://github.com/Expensify/App/pull/38857,2024-03-23
38508,"[CP Staging] Revert ""[NoQA][Audit][Implementation] - Remove Intl Polyfills which are supported by Hermes on native platforms""",https://github.com/Expensify/App/pull/38508,2024-03-18
38422,"Revert ""get rid of PR check that always fails for help dot""",https://github.com/Expensify/App/pull/38422,2024-03-15
38408,"Revert ""Merge pull request #35790 from dragnoir/33653-fix""",https://github.com/Expensify/App/pull/38408,2024-03-15
38340,"[CP Staging] Revert ""[TS migration] Migrate 'Sidebar' page to TypeScript""",https://github.com/Expensify/App/pull/38340,2024-03-15
38182,"Revert ""New Chat page list refactor""",https://github.com/Expensify/App/pull/38182,2024-03-12
38175,[CP Staging] Revert expensify-common #649 from version used on App,https://github.com/Expensify/App/pull/38175,2024-03-12
38081,[NoQA] Revert lhn order,https://github.com/Expensify/App/pull/38081,2024-03-12
38071,"[CP Staging] Revert ""Merge pull request #32336 from callstack-internal/hur/perf/ch…",https://github.com/Expensify/App/pull/38071,2024-03-11
38034,"Revert ""[No QA] Fix: Expensify engineer is not tagged and assigned in Deploy Checklist to complete the QA for PRs with Internal QA.""",https://github.com/Expensify/App/pull/38034,2024-03-11
38024,"[CP Staging] Revert ""[New architecture] Replace `@oguzhnatly/react-native-image-manipulator` with `expo-image-manipulator`""",https://github.com/Expensify/App/pull/38024,2024-03-10
37997,"Revert "" Revert ""fix: Approving a report causes the workspace chat to “flash” in the LHN before disappearing""""",https://github.com/Expensify/App/pull/37997,2024-03-08
37996,"[HOLD] Revert ""fix: Approving a report causes the workspace chat to “flash” in the LHN before disappearing""",https://github.com/Expensify/App/pull/37996,2024-03-08
37778,"Revert ""Handle emoji tooltip""",https://github.com/Expensify/App/pull/37778,2024-03-05
37592,fix/revert back correct DateOfBirth page,https://github.com/Expensify/App/pull/37592,2024-03-01
41352,"[CP Staging] Revert PR #40624, fix flickering when switching from task to parent",https://github.com/Expensify/App/pull/41352,2024-04-30
41302,"Revert ""[CP Staging] Chat is not scrolled to the new message on a newly created WS chat after whisper message""",https://github.com/Expensify/App/pull/41302,2024-04-30
41222,"Revert ""Add error for failure invited member""",https://github.com/Expensify/App/pull/41222,2024-04-29
41176,"Revert ""fix-39841: Finetune animation durations""",https://github.com/Expensify/App/pull/41176,2024-04-29
41099,"[CP Staging] Revert ""Fix unread issue in combine report""",https://github.com/Expensify/App/pull/41099,2024-04-26
41087,"[CP Staging] Revert ""Use fallback user avatar in cases where the user is unknown to us""",https://github.com/Expensify/App/pull/41087,2024-04-26
40894,[CP Staging] Revert Fullstory lib changes,https://github.com/Expensify/App/pull/40894,2024-04-24
40865,"[CP Staging] Revert ""Implement suggestion for edit composer""",https://github.com/Expensify/App/pull/40865,2024-04-24
40760,"[CP Staging] Revert ""Fix here is your magic code shows briefly when login with magic link""",https://github.com/Expensify/App/pull/40760,2024-04-23
40729,"[CP Staging] Revert ""Block edit assignee and mark as complete simultaneously""",https://github.com/Expensify/App/pull/40729,2024-04-22
40690,"[CP Staging] Revert ""Fixed getting two magic codes upon signing in once""",https://github.com/Expensify/App/pull/40690,2024-04-22
40526,"Revert - #36409 ""Fix: three not found view""",https://github.com/Expensify/App/pull/40526,2024-04-19
40525,"Revert ""Fix task description update message doesn't parse the markdown""",https://github.com/Expensify/App/pull/40525,2024-04-19
40510,"[CP Staging]Revert ""Immediately show file size message for large attachments""",https://github.com/Expensify/App/pull/40510,2024-04-18
40383,"Revert ""[CP Staging] feat: change new arch flash list to interop""",https://github.com/Expensify/App/pull/40383,2024-04-18
40183,"Revert ""Unpausing the queue when we receive Pusher updates while we're still loading the App""",https://github.com/Expensify/App/pull/40183,2024-04-12
40019,"[CP Staging] Revert ""Enable searching for workspaces/rooms by their participants""",https://github.com/Expensify/App/pull/40019,2024-04-10
39968,"[CP staging] Revert ""Align offline receipt view for one-transaction and multi-transaction views""",https://github.com/Expensify/App/pull/39968,2024-04-09
39869,"[CP Staging] Revert ""Bump react-fast-pdf""",https://github.com/Expensify/App/pull/39869,2024-04-09
39702,"Revert ""Replace OptionsSelector with SelectionList - part 1""",https://github.com/Expensify/App/pull/39702,2024-04-05
39683,After revert: Defer local updates if there are missing updates and only call `GetMissingOnyxMessages` once,https://github.com/Expensify/App/pull/39683,2024-04-30
39668,"[CP Staging] Revert ""Defer local updates if there are missing updates and only call `GetMissingOnyxMessages` once""",https://github.com/Expensify/App/pull/39668,2024-04-05
39610,"Revert ""35797-preserving-the-transactions-amounts-the-same-as-entered""",https://github.com/Expensify/App/pull/39610,2024-04-04
39539,"Revert ""[TS migration] Migrate withFullTransactionOrNotFound HOC to TypeScript""",https://github.com/Expensify/App/pull/39539,2024-04-03
39396,"Revert ""Revert ""feat: Upgrade VisionCamera to V4""""",https://github.com/Expensify/App/pull/39396,2024-04-02
39377,"[CP Staging] Revert ""fixes ""Skeleton is displayed when navigating to a transaction thread created offline""""",https://github.com/Expensify/App/pull/39377,2024-04-02
39367,"Revert ""feat: Upgrade VisionCamera to V4""",https://github.com/Expensify/App/pull/39367,2024-04-01
42914,"[CP Staging] Revert ""Bump expensify-common version""",https://github.com/Expensify/App/pull/42914,2024-05-31
42847,"Revert ""Merge pull request #41764 from software-mansion-labs:fix-init-url-hybrid",https://github.com/Expensify/App/pull/42847,2024-05-30
42846,"Revert ""[Snyk] Security upgrade react-native from 0.73.4 to 0.73.5""",https://github.com/Expensify/App/pull/42846,2024-05-30
42843,"Revert ""upgrade react-native-live-markdown to 0.1.76""",https://github.com/Expensify/App/pull/42843,2024-05-30
42828,"[CP Staging] Revert ""Fix: add darker color for markdown""",https://github.com/Expensify/App/pull/42828,2024-05-30
42783,"[CP Staging] Revert ""Merge pull request #42426 from bernhardoj/fix/42084-limi-amount-to-8-digit""",https://github.com/Expensify/App/pull/42783,2024-05-29
42777,"[No QA] Revert ""Merge pull request #35045 from callstack-internal/issues/30123""",https://github.com/Expensify/App/pull/42777,2024-05-29
42725,"[CP Staging] Revert ""Merge pull request #42057 from margelo/@chrispader/bump-onyx-…",https://github.com/Expensify/App/pull/42725,2024-05-29
42697,"[CP Staging] Revert ""[Travel] [Refactor] Create a new shared component for AddressPage""",https://github.com/Expensify/App/pull/42697,2024-05-28
42670,"Revert ""Handle tax for split requests""",https://github.com/Expensify/App/pull/42670,2024-05-27
42612,"Revert ""Fix linked message visibility in offline mode""",https://github.com/Expensify/App/pull/42612,2024-05-24
42599,"[CP staging] Revert ""add possibility of excluding styles in useMarkdownStyles""",https://github.com/Expensify/App/pull/42599,2024-05-24
42167,[CP Staging] Revert: [NewFeature] Automatic scrolling to the top of report's new unread message marker,https://github.com/Expensify/App/pull/42167,2024-05-14
41820,[CP Staging] Reverts #41187,https://github.com/Expensify/App/pull/41820,2024-05-08
41818,"[CP Staging] Revert ""Move Leave button into a row of the Report Details page""",https://github.com/Expensify/App/pull/41818,2024-05-07
41695,"Revert ""[CP Staging] fix: remove sensor animation for now""",https://github.com/Expensify/App/pull/41695,2024-05-07
41671,"Revert ""fix: show category picker when creating invoices""",https://github.com/Expensify/App/pull/41671,2024-05-06
41372,Fix edited message reverted to previous message,https://github.com/Expensify/App/pull/41372,2024-05-01
44646,"[NoQA] Revert ""Update en.ts""",https://github.com/Expensify/App/pull/44646,2024-06-28
44335,"Revert ""Fix loading skeleton displays behaviors when opening report""",https://github.com/Expensify/App/pull/44335,2024-06-24
44251,"[CP Staging] Revert ""[Composer] Add logs in Composer-related logic to track bug with disappearing text""",https://github.com/Expensify/App/pull/44251,2024-06-24
44247,"[CP Staging] Revert ""fix: re-calc the marker when msgs are deleted""",https://github.com/Expensify/App/pull/44247,2024-06-24
44006,"Revert ""Revert ""Fullstory plugin update. Annotation plugin fix.""""",https://github.com/Expensify/App/pull/44006,2024-06-19
43971,"Revert ""Fullstory plugin update. Annotation plugin fix.""",https://github.com/Expensify/App/pull/43971,2024-06-19
43957,"Revert ""[NoQA] Tests for group chat name""",https://github.com/Expensify/App/pull/43957,2024-06-18
43938,reverted the ClientSideLoggingToolMenu Android iOS files,https://github.com/Expensify/App/pull/43938,2024-06-18
43935,"[CP Staging] Revert ""fix: CI upload source maps when deploying a new app version""",https://github.com/Expensify/App/pull/43935,2024-06-18
43888,Revert: Backend unreachability message,https://github.com/Expensify/App/pull/43888,2024-06-19
43745,[No QA] Revert back to Device import,https://github.com/Expensify/App/pull/43745,2024-06-14
43447,"Revert ""Immediately show file size message for large attachments""",https://github.com/Expensify/App/pull/43447,2024-06-11
43431,"Revert ""chore: remove all selection ranges during navigation""",https://github.com/Expensify/App/pull/43431,2024-06-10
43319,Revert using timestamps for created when submitting money requests,https://github.com/Expensify/App/pull/43319,2024-06-12
43304,"Revert ""RBR transaction thread is disappearing from the LHN when navigating to another chat""",https://github.com/Expensify/App/pull/43304,2024-06-07
43237,"Revert ""feat: hold expense in one transaction view""",https://github.com/Expensify/App/pull/43237,2024-06-07
43234,"[No QA] Revert ""[No QA] Temporarily disable queries that are not implemented yet""",https://github.com/Expensify/App/pull/43234,2024-06-07
43223,"[CP Staging] Revert ""fix: Error message only changes after clicking Split expense button for the second time""",https://github.com/Expensify/App/pull/43223,2024-06-06
43201,"[CP Staging] Revert ""Fix get all ancestors in a thread""",https://github.com/Expensify/App/pull/43201,2024-06-06
43189,"[CP Staging] Revert ""Display send money action as paid system message in combine report""",https://github.com/Expensify/App/pull/43189,2024-06-06
43078,"Revert ""Add HybridApp deploy to platform deploy""",https://github.com/Expensify/App/pull/43078,2024-06-04
43035,"[CP Staging] Revert ""Add HybridApp deploy when we deploy staging""",https://github.com/Expensify/App/pull/43035,2024-06-04
42772,Bump onyx to 2.0.48 (after revert),https://github.com/Expensify/App/pull/42772,2024-06-12
42737,"Revert ""Revert ""Handle tax for split requests"""" and fix reported bugs",https://github.com/Expensify/App/pull/42737,2024-06-06
46526,"Revert ""fix: archived reports are unable to mark as read""",https://github.com/Expensify/App/pull/46526,2024-07-30
46463,"Revert ""Emojis larger in other contexts than just single character messages""",https://github.com/Expensify/App/pull/46463,2024-07-30
46460,"[CP Staging] Revert ""fix: redirect to proper place after upgrade""",https://github.com/Expensify/App/pull/46460,2024-07-29
46327,"Revert ""memoize formatPhoneNumber method""",https://github.com/Expensify/App/pull/46327,2024-07-26
46070,"[CP Staging] Revert ""Merge pull request #44432 from margelo/feat/release-profiler-on-web""",https://github.com/Expensify/App/pull/46070,2024-07-23
46056,"[CP Staging] Revert ""Composer: add clear command that bypasses the event count""",https://github.com/Expensify/App/pull/46056,2024-07-23
45964,"Revert ""fix: Web - Split - Enter and CMD+Enter open user profile instead of splitting expense.""",https://github.com/Expensify/App/pull/45964,2024-07-22
45921,"[CP Staging] Revert ""fix: allow user to stay in room report screen""",https://github.com/Expensify/App/pull/45921,2024-07-22
45863,"[CP Staging] Revert ""Add support for viewing full screen Group Chat custom avatars""",https://github.com/Expensify/App/pull/45863,2024-07-22
45782,"[CP Staging] Revert ""[RN 0.74 Upgrade] Upgrade react-native-pager-view to 6.3.3""",https://github.com/Expensify/App/pull/45782,2024-07-19
45674,"[CP Staging] Revert ""Merge pull request #44724 from bernhardoj/fix/43486-new-messge-shows-every-time-add-new-message",https://github.com/Expensify/App/pull/45674,2024-07-18
45649,"[CP Staging] Revert ""[Wave Collect][Xero] Enforce 2FA for xero""",https://github.com/Expensify/App/pull/45649,2024-07-18
45627,"Revert ""Full screen for composer""",https://github.com/Expensify/App/pull/45627,2024-07-17
45394,fix(AddressPage): country reverts to previous one after selecting state,https://github.com/Expensify/App/pull/45394,2024-07-19
45328,"Revert ""Reset amount on reset button click""",https://github.com/Expensify/App/pull/45328,2024-07-12
45302,"Revert ""[NoQA] E2E test. Linking, same page """,https://github.com/Expensify/App/pull/45302,2024-07-11
45299,"[CP Staging] Revert ""Fix show onboarding modal functions""",https://github.com/Expensify/App/pull/45299,2024-07-11
45121,"[CP Staging] Revert ""fix: Country field reverts to the previous selection""",https://github.com/Expensify/App/pull/45121,2024-07-09
45081,"[CP Staging] Revert ""fix: No option to add receipt when submitting to someone""",https://github.com/Expensify/App/pull/45081,2024-07-09
44981,[CP Staging] fix: Country field reverts to the previous selection,https://github.com/Expensify/App/pull/44981,2024-07-08
44891,"[CP Staging] Revert ""Add Pay as Business option for invoices sent to an individual who is admin of their primary workspace""",https://github.com/Expensify/App/pull/44891,2024-07-05
44708,"[CP Staging] Revert ""Create usePaginatedReportActions hook""",https://github.com/Expensify/App/pull/44708,2024-07-01
44704,"Revert ""[No QA] Fail patch-package on errors or warnings""",https://github.com/Expensify/App/pull/44704,2024-07-01
44700,"Revert ""Add new read commands for the workspace profile and initial settings pages""",https://github.com/Expensify/App/pull/44700,2024-07-01
48355,"Revert ""IOU - Distance tab flickering to manual & back to distance every time when add destination""",https://github.com/Expensify/App/pull/48355,2024-08-30
48351,"[NO QA] Revert ""Merge pull request #48126 from Expensify/snyk-fix-97709a8dfac021137254aedcff269951""",https://github.com/Expensify/App/pull/48351,2024-08-30
48332,[CP Staging] fix app freeze,https://github.com/Expensify/App/pull/48332,2024-08-30
48307,"Revert ""fix: remove Expensify employee from list participants""",https://github.com/Expensify/App/pull/48307,2024-08-30
48286,Profile image upload option doesn't show,https://github.com/Expensify/App/pull/48286,2024-08-29
48283,"[CP Staging] Revert ""Prevent Lottie from running in the background after navigating to other pages""",https://github.com/Expensify/App/pull/48283,2024-08-29
48216,[CP Staging] Use optional chaining fo backTo on NewContactMethodPage,https://github.com/Expensify/App/pull/48216,2024-08-29
48209,[No QA] Update all certificates and provisioning profiles,https://github.com/Expensify/App/pull/48209,2024-08-28
48203,[No QA] Update all provisioning profiles,https://github.com/Expensify/App/pull/48203,2024-08-28
48198,[No QA] Update provisioning profile,https://github.com/Expensify/App/pull/48198,2024-08-28
48135,"Revert ""Make onboarding continue from last visited onboarding page""",https://github.com/Expensify/App/pull/48135,2024-08-27
48117,"Revert ""Consolidate options on settlement ""Pay"" button""",https://github.com/Expensify/App/pull/48117,2024-08-27
48110,"Revert ""Don't render report mention markdown if it's not a policy report""",https://github.com/Expensify/App/pull/48110,2024-08-27
48109,[CP Staging] Update submit function in initial report field value,https://github.com/Expensify/App/pull/48109,2024-08-28
48105,"fix: ""Default"" label changes to ""Workspace currency default"" after changing tax code",https://github.com/Expensify/App/pull/48105,2024-08-28
48099,fix empty description is displayed,https://github.com/Expensify/App/pull/48099,2024-08-27
48096,Fix crash after leaving group as the last member,https://github.com/Expensify/App/pull/48096,2024-08-27
48087,[CP Staging] bump react-native-onyx to v2.0.66,https://github.com/Expensify/App/pull/48087,2024-08-27
48077,[CP Staging] fix filters screen and button bugs,https://github.com/Expensify/App/pull/48077,2024-08-27
48068,[CP Staging] [NoQA] fix: bump AirshipServiceExtension and xcode,https://github.com/Expensify/App/pull/48068,2024-08-27
48064,[CP Staging] Remove redundant button from the onboarding modal,https://github.com/Expensify/App/pull/48064,2024-08-27
48042,[No QA] Fix Podfile.lock,https://github.com/Expensify/App/pull/48042,2024-08-27
48028,"Revert ""fix: [patch react-native-modal] update backdrop animation in strict mode""",https://github.com/Expensify/App/pull/48028,2024-08-26
48016,fix crash app bug,https://github.com/Expensify/App/pull/48016,2024-08-26
48009,🍒 Cherry pick PR #47998 to staging 🍒,https://github.com/Expensify/App/pull/48009,2024-08-26
47998,Revert PR 47418,https://github.com/Expensify/App/pull/47998,2024-08-26
47941,[CP Staging] Fix hasOnlyPendingTransactions,https://github.com/Expensify/App/pull/47941,2024-08-27
47882,"[CP Staging] Revert ""Merge pull request #47341 from software-mansion-labs/@zfurtak…",https://github.com/Expensify/App/pull/47882,2024-08-23
47748,"Revert ""Create status bar""",https://github.com/Expensify/App/pull/47748,2024-08-20
47718,"[CP Staging] Revert ""Fix message highlight stuck when open the 2nd context menu""",https://github.com/Expensify/App/pull/47718,2024-08-20
47692,[CP staging] fix: Error while task creation via QAB when assigning task to yourself,https://github.com/Expensify/App/pull/47692,2024-08-20
47669,"[CP Staging] Revert ""fix: use `KeyboardAvoidingView` from `react-native-keyboard-controller`""",https://github.com/Expensify/App/pull/47669,2024-08-20
47641,[No QA] Add sleep before triggering web deploy verification,https://github.com/Expensify/App/pull/47641,2024-08-19
47634,[CP Staging] Fix headerMessage wrapper render logic,https://github.com/Expensify/App/pull/47634,2024-08-19
47595,"Revert ""[QA failed: do not check this off] fix: Submit expense option is not disabled for users who are invited to expense report""",https://github.com/Expensify/App/pull/47595,2024-08-19
47555,[CP Staging] Prevent overflow empty UI and space above skeleton,https://github.com/Expensify/App/pull/47555,2024-08-17
47530,[No QA] Fix prod deploy GitHub comments,https://github.com/Expensify/App/pull/47530,2024-08-16
47527,[CP Staging] fix: Workspace switcher - Empty workspace switcher does not have 'Create a workspace' modal.,https://github.com/Expensify/App/pull/47527,2024-08-15
47451,[CP Staging] Clean tag name,https://github.com/Expensify/App/pull/47451,2024-08-14
47442,[No QA] Fix deploy concurrency,https://github.com/Expensify/App/pull/47442,2024-08-14
47420,[CP Staging] Adds backTo when navigating to WORKSPACE_UPGRADE from taxcode settings,https://github.com/Expensify/App/pull/47420,2024-08-14
47393,[CP STAGING] fix: unread marker for current user action,https://github.com/Expensify/App/pull/47393,2024-08-14
47391,[CP Staging] fix: Offline indicator is not at the page bottom in Settings page,https://github.com/Expensify/App/pull/47391,2024-08-14
47368,"Revert ""Update held transactions styles""",https://github.com/Expensify/App/pull/47368,2024-08-13
47345,"[CP Staging] Temporarily returns ""https://"" as the default website",https://github.com/Expensify/App/pull/47345,2024-08-13
47275,[No QA] Add better logs for verifying web deploys,https://github.com/Expensify/App/pull/47275,2024-08-13
47269,[CP Staging] Remove policyIDs route param when workspace is deleted,https://github.com/Expensify/App/pull/47269,2024-08-12
47267,[No QA]Add a `\` to fix iOS release upload,https://github.com/Expensify/App/pull/47267,2024-08-12
47266,[No QA]Add github token to each `gh release upload`,https://github.com/Expensify/App/pull/47266,2024-08-12
47253,[No QA]Tag the `staging` branch instead of `main` for pre-release,https://github.com/Expensify/App/pull/47253,2024-08-12
47250,[No QA]Use `github.event.release.tag_name` instead of `github.ref_name` for releases,https://github.com/Expensify/App/pull/47250,2024-08-12
47249,[CP Staging][CRITICAL] Implement <WorkspaceWorkflowsApprovalsEditPage /> for Editing Workflow,https://github.com/Expensify/App/pull/47249,2024-08-14
47244,[CP Staging] fix: Report fields - App crashes when disabling/enabling list values via checkbox & dropdown button.,https://github.com/Expensify/App/pull/47244,2024-08-13
47234,[CP Staging] Fix reply in thread missing after rejoined system message thread,https://github.com/Expensify/App/pull/47234,2024-08-13
47220,[NoQA] Add token to the gh release call,https://github.com/Expensify/App/pull/47220,2024-08-12
47139,[CP Staging] Fix receipt conversion,https://github.com/Expensify/App/pull/47139,2024-08-09
