id,title,url,merged_at
20349,feat: add reassure report validation workflow action,https://github.com/Expensify/App/pull/20349,2023-06-07
20348,[No QA] Enable 120 fps on iOS,https://github.com/Expensify/App/pull/20348,2023-06-07
20345,"Fix for: Mweb - Workspace - the ""Next"" button overlaps the input field for specific phone modal (Huawei P10 lite)",https://github.com/Expensify/App/pull/20345,2023-06-12
20344,17032 — migrate ReportHeaderSkeletonView to PressableWithFeedback,https://github.com/Expensify/App/pull/20344,2023-06-12
20343,17031 - migrate ReportActionItemSingle to PressableWithoutFeedback,https://github.com/Expensify/App/pull/20343,2023-06-16
20340,Fix tooltip wrong height and recalculate tooltip size when locale changes,https://github.com/Expensify/App/pull/20340,2023-06-21
20339,Feat: migrate report typing indicator to functional component,https://github.com/Expensify/App/pull/20339,2023-06-12
20338,fix: 20214crash when opening the thread image,https://github.com/Expensify/App/pull/20338,2023-06-09
20337,fix: Add red border for admin in “Workspace > Members”,https://github.com/Expensify/App/pull/20337,2023-06-12
20336,Fix thread title shown as ExpensiMark syntax in LHN,https://github.com/Expensify/App/pull/20336,2023-06-13
20335,Fix Title gets updated after a brief moment if edited right after creating the task,https://github.com/Expensify/App/pull/20335,2023-06-07
20334,Migrate DisplayNamePage.js to function,https://github.com/Expensify/App/pull/20334,2023-06-12
20331,"Revert ""[No QA] Use macos-13 runners for desktop builds""",https://github.com/Expensify/App/pull/20331,2023-06-06
20330,fix welcome message value not trimmed,https://github.com/Expensify/App/pull/20330,2023-06-08
20328,Continue `personalDetails` -> `personalDetailsList` migration,https://github.com/Expensify/App/pull/20328,2023-06-08
20323,Start personalDetails migration to *List,https://github.com/Expensify/App/pull/20323,2023-06-06
20300,Refactor ParticipantLocalTime to function component,https://github.com/Expensify/App/pull/20300,2023-06-06
20299,[No QA] Update CONTRIBUTING.md,https://github.com/Expensify/App/pull/20299,2023-06-07
20296,16265 - Refactor ReportActionItemMessageEdit to functional component,https://github.com/Expensify/App/pull/20296,2023-06-14
20293,17052 — migrate BaseMiniContextMenuItem to PressableWithoutFeedback,https://github.com/Expensify/App/pull/20293,2023-06-14
20291,[No QA] Use macos-13 runners for desktop builds,https://github.com/Expensify/App/pull/20291,2023-06-06
20290,17056 — migrate Banner to PressableWithFeedback,https://github.com/Expensify/App/pull/20290,2023-06-12
20289,17061 — migrate ThreeDotsMenu to PressableWithoutFeedback,https://github.com/Expensify/App/pull/20289,2023-06-07
20288,Feat: Extract camera icon from offline with feedback,https://github.com/Expensify/App/pull/20288,2023-06-08
20287,Fix cutoff emojis inside code blocks,https://github.com/Expensify/App/pull/20287,2023-06-07
20276,Cloudpresser/user details tooltip,https://github.com/Expensify/App/pull/20276,2023-06-12
20273,Allow edit by up key on thread parent message,https://github.com/Expensify/App/pull/20273,2023-06-08
20269,17060 - migrated ImageView to PressableWithoutFeedback,https://github.com/Expensify/App/pull/20269,2023-06-15
20263,17059 - migrate AvatarWithImagePicker to PressableWithoutFeedback,https://github.com/Expensify/App/pull/20263,2023-06-07
20261,refactor attachments carousel actions on web,https://github.com/Expensify/App/pull/20261,2023-06-08
20260,17058 - migrate AvatarCropModal to PressableWithoutFeedback,https://github.com/Expensify/App/pull/20260,2023-06-21
20259,localize reveal/hide message,https://github.com/Expensify/App/pull/20259,2023-06-07
20258,17057 - migrated BaseVideoChatButtonAndMenu to PressableWithoutFeedback,https://github.com/Expensify/App/pull/20258,2023-06-06
20257,17051 - migrated Checkbox to PressableWithFeedback,https://github.com/Expensify/App/pull/20257,2023-06-29
20254,Add Mark as Read/Unread option to LHN Context menu,https://github.com/Expensify/App/pull/20254,2023-06-16
20252,Replaced focus state with focus-visible,https://github.com/Expensify/App/pull/20252,2023-06-07
20251,17047 migrate PressableWithSecondaryInteraction to PressableWithFeedback component,https://github.com/Expensify/App/pull/20251,2023-06-22
20250,17049 - migrate RadioButton to PressableWithFeedback,https://github.com/Expensify/App/pull/20250,2023-06-12
20248,fix: remove onfido box-shadow when focus:visible is applied,https://github.com/Expensify/App/pull/20248,2023-06-08
20247,Migrate TermsStep.js to function component,https://github.com/Expensify/App/pull/20247,2023-06-08
20246,17048 - migrate OfflineWithFeedback to PressableWithoutFeedback,https://github.com/Expensify/App/pull/20246,2023-06-07
20245,Swiping between attachments in preview mode fix.,https://github.com/Expensify/App/pull/20245,2023-06-19
20243,Fix the user's name/picture is not dynamically updated if the Emoji popup is open,https://github.com/Expensify/App/pull/20243,2023-06-07
20241,Fix Thread report doesn't show most recent message in LHN,https://github.com/Expensify/App/pull/20241,2023-06-07
20240,Show tooltip below as soon as another element overlap the top edge,https://github.com/Expensify/App/pull/20240,2023-06-27
20235,Fix subtitle displayed wrong in LHN when clicking reply in thread,https://github.com/Expensify/App/pull/20235,2023-06-06
20231,Transform BigNumberPad.js from class component to functional one,https://github.com/Expensify/App/pull/20231,2023-06-07
20228,[Refactor] Form validation translated error,https://github.com/Expensify/App/pull/20228,2023-06-14
20223,Immediately remove messages flagged as assault or harassment,https://github.com/Expensify/App/pull/20223,2023-06-16
20220,Revert PERSONAL_DETAILS_LIST Onyx changes,https://github.com/Expensify/App/pull/20220,2023-06-05
20218,[No QA] Update electron-notarize package name,https://github.com/Expensify/App/pull/20218,2023-06-05
20217,Migrate PaymentMethodList from class to functional component,https://github.com/Expensify/App/pull/20217,2023-06-08
20216,Fix BlankPage instead of Abracadabra page.,https://github.com/Expensify/App/pull/20216,2023-06-07
20215,fix: prevent un-authorized access to workspace pages,https://github.com/Expensify/App/pull/20215,2023-06-08
20210,[No QA] Fix electron notary,https://github.com/Expensify/App/pull/20210,2023-06-05
20208,17046 — migrate EmojiPickerButton to PressableWithoutFeedback,https://github.com/Expensify/App/pull/20208,2023-06-06
20206,[No QA] Allow editing fields of Request,https://github.com/Expensify/App/pull/20206,2023-06-21
20202,17046 — migrate PressableWithotFocus to GenericPressable,https://github.com/Expensify/App/pull/20202,2023-06-16
20199,[No QA]Update `electron-builder` to latest to try to fix hdiutil error,https://github.com/Expensify/App/pull/20199,2023-06-05
20194,Refactor `TransferBalancePage` into a functional component,https://github.com/Expensify/App/pull/20194,2023-06-27
20193,Migrate Checkbox.js to function component ,https://github.com/Expensify/App/pull/20193,2023-06-15
20187,Refactor the EmojiPicker to a functional component,https://github.com/Expensify/App/pull/20187,2023-06-29
20185,Fix chat message stays highlighted when closing a report delete modal,https://github.com/Expensify/App/pull/20185,2023-06-06
20182,Migrate ReportFooter.js to function component,https://github.com/Expensify/App/pull/20182,2023-06-07
20178,Migrated PronounsPage to functional component,https://github.com/Expensify/App/pull/20178,2023-06-21
20177,Handle deleting threaded message parents,https://github.com/Expensify/App/pull/20177,2023-06-07
20176,17044 - migrated BaseAnchorForAttachmentsOnly to PressableWithoutFeedback,https://github.com/Expensify/App/pull/20176,2023-06-07
20175,added shift+enter hotkey,https://github.com/Expensify/App/pull/20175,2023-06-06
20174,[No QA] Get rid of SetPasswordPage,https://github.com/Expensify/App/pull/20174,2023-06-09
20172,17043 - migrate CategoryShortcutButton to PressableWithoutFeedback,https://github.com/Expensify/App/pull/20172,2023-06-07
20168,17042 - migrated EmojiSkinToneList to PressableWithoutFeedback,https://github.com/Expensify/App/pull/20168,2023-06-07
20167,Report Attachments Modal Route,https://github.com/Expensify/App/pull/20167,2023-06-30
20165,17041 - migrate EmojiPickerMenuItem to PressableWithoutFeedback,https://github.com/Expensify/App/pull/20165,2023-06-06
20158,17038 - migrate AddReactionBubble to PressableWithFeedback,https://github.com/Expensify/App/pull/20158,2023-06-14
20156,17035 - migrated WorkspaceInitialPage to PressableWithoutFeedback,https://github.com/Expensify/App/pull/20156,2023-06-12
20155,Add null check before react effect,https://github.com/Expensify/App/pull/20155,2023-06-05
20149,Fix: remove replace function when inserting emoji,https://github.com/Expensify/App/pull/20149,2023-06-05
20147,Chat - Tiny dots displayed in link name for message/link [([some])](https://google.com)  #19646,https://github.com/Expensify/App/pull/20147,2023-06-05
20145,feat: use MenuItem instead of TaskSelectorLink on Task page,https://github.com/Expensify/App/pull/20145,2023-06-09
20144,Add new Profile page,https://github.com/Expensify/App/pull/20144,2023-06-08
20141,Fix: Don't try to infer file name in Attachment Carousel,https://github.com/Expensify/App/pull/20141,2023-06-06
20117,Fix: Console error on click of the paypal payment method where Make default payment method option isn’t available,https://github.com/Expensify/App/pull/20117,2023-06-06
20116,Show default Keyboard if login account is not an email in CloseAccount page,https://github.com/Expensify/App/pull/20116,2023-06-05
20115,19870 - Split bill description and currency is shown wrong,https://github.com/Expensify/App/pull/20115,2023-06-07
20114,Reattempt to fix multiline comment link show pointer cursor in the empty space line,https://github.com/Expensify/App/pull/20114,2023-06-07
20113,Fix text align top for welcome message input,https://github.com/Expensify/App/pull/20113,2023-06-05
20112,Refactor `LogInWithShortLivedAuthTokenPage` to a functional component,https://github.com/Expensify/App/pull/20112,2023-06-05
20107,migrate CopyTextToClipboard to functional component,https://github.com/Expensify/App/pull/20107,2023-06-07
20104,[No QA]Revert Ubuntu large runner testing,https://github.com/Expensify/App/pull/20104,2023-06-02
20097,[No QA] feat: fix storybook,https://github.com/Expensify/App/pull/20097,2023-06-02
20096,Try to use `labels:` to get large runner to start,https://github.com/Expensify/App/pull/20096,2023-06-02
20093,[Fix] Translated error messages,https://github.com/Expensify/App/pull/20093,2023-06-05
20091,Fix Form useEffect,https://github.com/Expensify/App/pull/20091,2023-06-16
20089,Migrate AddressPage to functional component,https://github.com/Expensify/App/pull/20089,2023-06-06
20088,20022 — migrate UnlinkLoginForm,https://github.com/Expensify/App/pull/20088,2023-06-07
20087,Add new key for reactions,https://github.com/Expensify/App/pull/20087,2023-06-07
20082,20023 - migrated ReportActionItemMessageEdit to PressableWithFeedback,https://github.com/Expensify/App/pull/20082,2023-06-12
20076,Fix page not found appears for a second when user opens a thread,https://github.com/Expensify/App/pull/20076,2023-06-05
20068,20019 - migrated TaskHeader to PressableWithFeedback,https://github.com/Expensify/App/pull/20068,2023-06-05
20056,[No-QA]Use large runners for deploys,https://github.com/Expensify/App/pull/20056,2023-06-02
20055,17034 - migrated HeaderWithCloseButton to PressableWithoutFeedback,https://github.com/Expensify/App/pull/20055,2023-06-05
20045,20021 — migrate AddPayPalMePage,https://github.com/Expensify/App/pull/20045,2023-06-09
20037,feat: use `accountID` in `DateUtils`,https://github.com/Expensify/App/pull/20037,2023-06-05
20036,feat: use `accountID` in `App.js`,https://github.com/Expensify/App/pull/20036,2023-06-05
20034,feat: use `accountID` instead of email in `WithCurrentUserPersonalDetails`,https://github.com/Expensify/App/pull/20034,2023-06-05
20032,Fix: Duplicate tasks in DM after reassignment,https://github.com/Expensify/App/pull/20032,2023-06-08
20031,Clean up nvp_paypalMeAddress Onyx key,https://github.com/Expensify/App/pull/20031,2023-06-05
20030,Update expensify-common to skip rendering invalid bold syntax,https://github.com/Expensify/App/pull/20030,2023-06-07
20029,"Revert ""[No QA]Speed up deploys by turning on large runners""",https://github.com/Expensify/App/pull/20029,2023-06-02
20025,[No QA] Prevent new uses of the Touchable components,https://github.com/Expensify/App/pull/20025,2023-06-05
20015,[No QA]Speed up deploys by turning on large runners,https://github.com/Expensify/App/pull/20015,2023-06-02
20014,Move task reportActions onto the task report,https://github.com/Expensify/App/pull/20014,2023-06-06
20003,17037 — migrate BaseAutoCompleteSuggestions to PressableWithFeedback,https://github.com/Expensify/App/pull/20003,2023-06-09
19998,[No QA] feat: add storybook check to CI,https://github.com/Expensify/App/pull/19998,2023-06-05
19990,Show assigned user as mention in the task preview,https://github.com/Expensify/App/pull/19990,2023-06-05
19984,Qr code update,https://github.com/Expensify/App/pull/19984,2023-06-05
19969,[No QA]Update login notes for passwordless login for iOS App Review,https://github.com/Expensify/App/pull/19969,2023-06-01
19962,Fix lastMessageText flickering in LHN due to leading newline character,https://github.com/Expensify/App/pull/19962,2023-06-05
19958,17033 - migrated HeaderView to PressableWithoutFeedback,https://github.com/Expensify/App/pull/19958,2023-06-13
19950,Fix: Contact Method - Validation error message doesn't disappear upon requesting new magic code,https://github.com/Expensify/App/pull/19950,2023-06-02
19949,fix window flash when click email link,https://github.com/Expensify/App/pull/19949,2023-06-01
19948,[NoQA] refactor: revert danger,https://github.com/Expensify/App/pull/19948,2023-06-01
19946,fixes infinite password field loading on deleting the pdf file from the sender's account,https://github.com/Expensify/App/pull/19946,2023-06-07
19945,Display Concierge chat report when there is no report to be displayed,https://github.com/Expensify/App/pull/19945,2023-06-02
19944,"Fix ""Incorrect magic code"" error if click ""Go back"" in 2FA input page",https://github.com/Expensify/App/pull/19944,2023-06-07
19941,Fix crash while changing contact method,https://github.com/Expensify/App/pull/19941,2023-06-02
19940,Redirect to sign-in when anonymous user clicks on profile email,https://github.com/Expensify/App/pull/19940,2023-06-05
19939,fix: inconsistent label for split bill participant selector,https://github.com/Expensify/App/pull/19939,2023-06-01
19938,fix 19360 app crashes on clicking on replying thread after deleting ws,https://github.com/Expensify/App/pull/19938,2023-06-06
19936,Fix clicking next to Resend magic code on Contact methods clicks on the link,https://github.com/Expensify/App/pull/19936,2023-06-01
19933,feat: add animation for auto suggestions popup,https://github.com/Expensify/App/pull/19933,2023-06-06
19930,Fix: update padding of “no result found” error in message input,https://github.com/Expensify/App/pull/19930,2023-06-02
19908,fix: set initial task title and description values from Onyx if present,https://github.com/Expensify/App/pull/19908,2023-06-05
19902,Fix replay component position while editing message,https://github.com/Expensify/App/pull/19902,2023-06-05
19890,fix: autofill is not a valid selector,https://github.com/Expensify/App/pull/19890,2023-06-08
19889,Fix spacing issue with headers when text is multiline,https://github.com/Expensify/App/pull/19889,2023-06-01
19886,Allow Hoverable to accept single element array of children and improve tooltip overlapping check,https://github.com/Expensify/App/pull/19886,2023-06-05
19883,fix: add background to share code avatar,https://github.com/Expensify/App/pull/19883,2023-06-07
19882,17036 — migrate InitialSettingsPage to PressableWithFeedback,https://github.com/Expensify/App/pull/19882,2023-06-12
19880,fix: Lower case searchvalue before cheking,https://github.com/Expensify/App/pull/19880,2023-06-02
19879,fix: change task share destination error message,https://github.com/Expensify/App/pull/19879,2023-06-07
19875,Fix crash on split confirm,https://github.com/Expensify/App/pull/19875,2023-06-05
19874,Apply system emoji fonts to all font families,https://github.com/Expensify/App/pull/19874,2023-06-09
19854,migrate IOUPreview to PressableWithFeedback,https://github.com/Expensify/App/pull/19854,2023-06-07
19851,Fix for: IOU threads don't have pin options,https://github.com/Expensify/App/pull/19851,2023-06-01
19849,Fix popover menu anchor alignment prop,https://github.com/Expensify/App/pull/19849,2023-06-09
19831,[NoQA] Adding Navigation.md contents,https://github.com/Expensify/App/pull/19831,2023-06-14
19829,Remove threads beta,https://github.com/Expensify/App/pull/19829,2023-06-01
19824,fix: Prevent enter key press on BaseOptionsSelector if screen is not focused,https://github.com/Expensify/App/pull/19824,2023-06-02
19819,Handle magic links for fresh sessions,https://github.com/Expensify/App/pull/19819,2023-06-05
19817,Use Paid language in requests instead of settled and other manual requests polish,https://github.com/Expensify/App/pull/19817,2023-06-05
19816,Fix the spinner showing when uploading twice the same image on android,https://github.com/Expensify/App/pull/19816,2023-06-01
19809,Fix: Composer crashing and not expanding to full-size on Android,https://github.com/Expensify/App/pull/19809,2023-06-13
19807,[NO QA] Update contributing guidelines for bug reporting,https://github.com/Expensify/App/pull/19807,2023-06-01
19801,Fix no selection identifier on magic code input field once the field displays an error status,https://github.com/Expensify/App/pull/19801,2023-06-01
19798,fix editing just emoji cuts top part android,https://github.com/Expensify/App/pull/19798,2023-06-02
19769,remove download attachment on deleted attachment,https://github.com/Expensify/App/pull/19769,2023-06-01
19753,17027 - migrated CollapsibleSection to PressableWithFeedback,https://github.com/Expensify/App/pull/19753,2023-06-02
19750,fix workspace avatar it not updated,https://github.com/Expensify/App/pull/19750,2023-06-05
19749,Remove Mandatory Description field on edit task,https://github.com/Expensify/App/pull/19749,2023-06-02
19744,Fix bug in global modal state management during unmounting,https://github.com/Expensify/App/pull/19744,2023-06-06
19731,Fix - ReportDetail Styling Inconsistency,https://github.com/Expensify/App/pull/19731,2023-06-01
19664,17024 - migrate WorkspaceMembersPage to PressableWithFeedback,https://github.com/Expensify/App/pull/19664,2023-06-08
19650,Make sure reportRecepient exists before rendering ParticipantLocalTime,https://github.com/Expensify/App/pull/19650,2023-06-01
19638,Ask non-USD Workspaces to update currency before adding VBBA,https://github.com/Expensify/App/pull/19638,2023-06-19
19613,"Improve Android notification threading, categorisation, and profile images ",https://github.com/Expensify/App/pull/19613,2023-06-27
19612,17013 - migrate OptionRow to PressableWithFeedback,https://github.com/Expensify/App/pull/19612,2023-06-07
19602,Migrate ReportActionCompose to PressableWithFeedback,https://github.com/Expensify/App/pull/19602,2023-06-13
19597,17015 - migrate SidebarLinks to PressableWithoutFeedback,https://github.com/Expensify/App/pull/19597,2023-06-05
19580,Fix 19490 empty loading chats are shown in the half part of screen,https://github.com/Expensify/App/pull/19580,2023-06-05
19561,[HOOK REFACTOR] MoneyRequestConfirmationList,https://github.com/Expensify/App/pull/19561,2023-06-07
19557,17020 — Migrate calendar picker to PressableWithFeedback/WithoutFeedback,https://github.com/Expensify/App/pull/19557,2023-06-02
19545,fix: offline deleted heading styles and link padding,https://github.com/Expensify/App/pull/19545,2023-06-08
19541,Hide mention suggestions while opening file picker,https://github.com/Expensify/App/pull/19541,2023-06-01
19518,Preventing from copying contents of the Mini Report Action Context Menu,https://github.com/Expensify/App/pull/19518,2023-06-10
19515,Feature Request: Assign task to yourself,https://github.com/Expensify/App/pull/19515,2023-06-05
19498,Migrate SignInPage to functional component,https://github.com/Expensify/App/pull/19498,2023-06-08
19480,Fix: 'Link sent!' message is not dynamically updated when changing language preference,https://github.com/Expensify/App/pull/19480,2023-06-09
19409,Added disable resend link to signin and contact methods,https://github.com/Expensify/App/pull/19409,2023-06-22
19391,feat: use pressable with press feedback,https://github.com/Expensify/App/pull/19391,2023-06-05
19377,feat: Allow adding newlines in description for tasks,https://github.com/Expensify/App/pull/19377,2023-06-14
19375,Hide Threads with No Comments from LHN ,https://github.com/Expensify/App/pull/19375,2023-06-28
19374,[NoQA] feat: add sample Sidebar performance test,https://github.com/Expensify/App/pull/19374,2023-06-07
19328,Refactor CloseAccountPage to functional component,https://github.com/Expensify/App/pull/19328,2023-06-28
19263,@swm/navigation refactor,https://github.com/Expensify/App/pull/19263,2023-06-06
19260,fix: 2FA bug fixes,https://github.com/Expensify/App/pull/19260,2023-06-02
19185,Fix thread header for workspace chats,https://github.com/Expensify/App/pull/19185,2023-06-08
18975,Refactor DateOfBirthPage as function component,https://github.com/Expensify/App/pull/18975,2023-06-02
18951,Update styling in mentions auto-suggestion component,https://github.com/Expensify/App/pull/18951,2023-06-06
18634,Disable attachment carousel scroll when zoomed in,https://github.com/Expensify/App/pull/18634,2023-06-02
18632,Fix: Resend magic code option behaves inconsistently,https://github.com/Expensify/App/pull/18632,2023-06-15
18342,[No QA] Create a convenience script to quickly lint changed files locally,https://github.com/Expensify/App/pull/18342,2023-06-08
18221,Mobile emoji picker now has search input,https://github.com/Expensify/App/pull/18221,2023-06-07
17964,Refactor iou page by separating each step as individual screen,https://github.com/Expensify/App/pull/17964,2023-06-21
17288,Link Previews,https://github.com/Expensify/App/pull/17288,2023-06-13
16882,[No QA] Hooks best practices,https://github.com/Expensify/App/pull/16882,2023-06-02
16079,Add Context menu with Pin option to LHN,https://github.com/Expensify/App/pull/16079,2023-06-01
23916,[CP Staging] Disallow deleting split actions,https://github.com/Expensify/App/pull/23916,2023-07-31
23860,Migrate withDelayToggleButtonState.js to function component,https://github.com/Expensify/App/pull/23860,2023-07-31
23857,Migrated Switch to function component syntax,https://github.com/Expensify/App/pull/23857,2023-07-31
23856,fix: add no dropzone only if RHN is active,https://github.com/Expensify/App/pull/23856,2023-07-31
23843,Fix FullPageNotFoundView in ReimbursementAccountPage,https://github.com/Expensify/App/pull/23843,2023-07-31
23829,Return null for native Drag and Drop consumers to prevent Drag UI on native,https://github.com/Expensify/App/pull/23829,2023-07-28
23816,fixed navigateToAddPaypalRoute issue,https://github.com/Expensify/App/pull/23816,2023-07-28
23815,Fix/21456 - Polish admins-only policy room - Pass arguments properly,https://github.com/Expensify/App/pull/23815,2023-07-31
23790,[CP Staging] Open modal when signing out only when user is offline,https://github.com/Expensify/App/pull/23790,2023-07-28
23782,Fix reaction appears for deleted message,https://github.com/Expensify/App/pull/23782,2023-07-31
23778,Fix: Wrong translation of `paid` in LHN after deleting last message,https://github.com/Expensify/App/pull/23778,2023-07-28
23777,Parent Message of thread chat on LHN doesn't updated when the parent message is updated,https://github.com/Expensify/App/pull/23777,2023-07-31
23776,Upload optimized lottie JSON files,https://github.com/Expensify/App/pull/23776,2023-07-31
23772,fix redundant api call on priority page,https://github.com/Expensify/App/pull/23772,2023-07-31
23759,"Revert ""Bump Reanimated to 3.4.0""",https://github.com/Expensify/App/pull/23759,2023-07-27
23749,[NoQA] Perf/onyx upgrade use cache directly,https://github.com/Expensify/App/pull/23749,2023-07-28
23734,Fix: App crashes after pressing Backspace/Delete key in Incorrect magic code page,https://github.com/Expensify/App/pull/23734,2023-07-28
23732,[NO QA] Add dev build flavour provisioning cert,https://github.com/Expensify/App/pull/23732,2023-07-27
23729,[CP Staging] Fix/regression unread messages,https://github.com/Expensify/App/pull/23729,2023-07-27
23728,Fix/21929 - Hide context menu from LHN window resize,https://github.com/Expensify/App/pull/23728,2023-07-28
23710,Fixed offline Android overlapping icons,https://github.com/Expensify/App/pull/23710,2023-07-28
23708,Use correct component Text component and fix style,https://github.com/Expensify/App/pull/23708,2023-07-27
23707,Fix workspace icon border radius is different than the overlay,https://github.com/Expensify/App/pull/23707,2023-07-31
23701,Fix report total update,https://github.com/Expensify/App/pull/23701,2023-07-28
23700,Use stateNum to determine report state,https://github.com/Expensify/App/pull/23700,2023-07-28
23699,Remove blue border from Ondifo buttons on hover,https://github.com/Expensify/App/pull/23699,2023-07-28
23682,Add workflow_dispatch for testing OS Botify App,https://github.com/Expensify/App/pull/23682,2023-07-26
23677,Fix bankAccountID not being passed on manual BA connect,https://github.com/Expensify/App/pull/23677,2023-07-28
23671,Only render ReportActionItemReactions if there are reactions,https://github.com/Expensify/App/pull/23671,2023-07-28
23668,[No QA] Improve instructions for migrating away from underscore,https://github.com/Expensify/App/pull/23668,2023-07-26
23653,Send the clientPolicyIDToLastModified in addition to the policyIDList,https://github.com/Expensify/App/pull/23653,2023-07-27
23631,fix timezone on profile with new account,https://github.com/Expensify/App/pull/23631,2023-07-27
23628,fix: expensify-common version for window-style newline,https://github.com/Expensify/App/pull/23628,2023-07-27
23625,Fix wrong last accessed report,https://github.com/Expensify/App/pull/23625,2023-07-31
23620,Use new network hook,https://github.com/Expensify/App/pull/23620,2023-07-26
23618,fix: show main composer when there is no focused draft,https://github.com/Expensify/App/pull/23618,2023-07-28
23616,fix still able to access the deleted link preview,https://github.com/Expensify/App/pull/23616,2023-07-26
23601,"Fix ""Link has been re-sent"" text in verify secondary login is not cleared even reload the page",https://github.com/Expensify/App/pull/23601,2023-07-27
23589,Migrate DragNDrop,https://github.com/Expensify/App/pull/23589,2023-07-28
23588,"Revert ""Convert Date Picker to Functional Component""",https://github.com/Expensify/App/pull/23588,2023-07-25
23580,Fix MulitpleAvatars alignment,https://github.com/Expensify/App/pull/23580,2023-07-27
23574,[CP Staging] Fix magic link sign in,https://github.com/Expensify/App/pull/23574,2023-07-25
23571,numberOfLines to 2,https://github.com/Expensify/App/pull/23571,2023-07-26
23562,remove first request,https://github.com/Expensify/App/pull/23562,2023-07-27
23561,fix crash when trying to unlink secondary contact,https://github.com/Expensify/App/pull/23561,2023-07-28
23551,"[CP Staging] Revert ""fix remove only first request""",https://github.com/Expensify/App/pull/23551,2023-07-25
23550,Bump Reanimated to 3.4.0,https://github.com/Expensify/App/pull/23550,2023-07-26
23545,feat: wrap TaskView inside Hoverable,https://github.com/Expensify/App/pull/23545,2023-07-26
23541,Fix copy icon alignment,https://github.com/Expensify/App/pull/23541,2023-07-26
23538,[22560] Inconsistency of padding above no results found.,https://github.com/Expensify/App/pull/23538,2023-07-26
23533,fix display tooltip on long title in LHN,https://github.com/Expensify/App/pull/23533,2023-07-26
23532,[CP Staging] fix the typo in the property name,https://github.com/Expensify/App/pull/23532,2023-07-25
23529,Remove multiline from task title ,https://github.com/Expensify/App/pull/23529,2023-07-25
23528,Ishpaul777/rhn no dropzone,https://github.com/Expensify/App/pull/23528,2023-07-27
23526,Fix text next to multiline link shows at the first line of the link instead of the last,https://github.com/Expensify/App/pull/23526,2023-07-27
23525,[CP Staging] hotfix: avoid early prevent default to copy in normal inputs,https://github.com/Expensify/App/pull/23525,2023-07-25
23524,add lastActorAccountID in optimisticReport in deleteReportComment,https://github.com/Expensify/App/pull/23524,2023-07-25
23521,Hide All Muted Chats,https://github.com/Expensify/App/pull/23521,2023-07-28
23520,"[NoQA] Replace the moment library with date-fns: Add library, add tests",https://github.com/Expensify/App/pull/23520,2023-07-28
23518,"Revert ""fix <21137>: fixed cursor reset to beginning""",https://github.com/Expensify/App/pull/23518,2023-07-25
23514,Fix bugs surrounding report name when deleting first thread comment,https://github.com/Expensify/App/pull/23514,2023-07-24
23512,[CP staging] Fix email delivery failed login view ,https://github.com/Expensify/App/pull/23512,2023-07-25
23490,fix: header message for already invited member of workspace,https://github.com/Expensify/App/pull/23490,2023-07-28
23487,fix break description,https://github.com/Expensify/App/pull/23487,2023-07-24
23486,Fix for: Web - Incorrect Redirection to Chat Page when Accessing /workspace/new-room URL,https://github.com/Expensify/App/pull/23486,2023-07-25
23482,fix translate hidden,https://github.com/Expensify/App/pull/23482,2023-07-25
23469,Fix console error when validating/unlinking secondary account,https://github.com/Expensify/App/pull/23469,2023-07-28
23464,[22658] Highlight specified cancel buttons,https://github.com/Expensify/App/pull/23464,2023-07-26
23463,Fix: `PDFPasswordForm` loads the PDF even when password validation fails,https://github.com/Expensify/App/pull/23463,2023-07-25
23461,fix tooltip not visible for task assignee,https://github.com/Expensify/App/pull/23461,2023-07-24
23418,Fix Infinite loop on timezone page when visit timezone selection page by direct link,https://github.com/Expensify/App/pull/23418,2023-07-24
23396,fix MultipleAvatars.js remainding users tooltip text,https://github.com/Expensify/App/pull/23396,2023-07-25
23392,Fix ThumbnailImage on mWeb,https://github.com/Expensify/App/pull/23392,2023-07-27
23391,[NO QA] Support new format of multiple events with lastUpdateID and previousUpdateID,https://github.com/Expensify/App/pull/23391,2023-07-24
23371,fixed: dev: '0:undefined:' displayed in reaction emoji tooltip,https://github.com/Expensify/App/pull/23371,2023-07-26
23366,Fix text based mobile search on InviteMembers page,https://github.com/Expensify/App/pull/23366,2023-07-24
23363,fix: safari layout glitch using a CSS property,https://github.com/Expensify/App/pull/23363,2023-07-24
23360,Migrate PayPal page to Form,https://github.com/Expensify/App/pull/23360,2023-07-25
23358,Fix shouldUseFullTitle,https://github.com/Expensify/App/pull/23358,2023-07-24
23357,Fix: Don't truncate long room names in room details page,https://github.com/Expensify/App/pull/23357,2023-07-26
23354,Migrate RoomNameInput to function component,https://github.com/Expensify/App/pull/23354,2023-07-27
23342,Fix: The title field is cleared when the Confirm task button is pressed,https://github.com/Expensify/App/pull/23342,2023-07-25
23341,Fix: Welcome message flickers on LHN after message deletion,https://github.com/Expensify/App/pull/23341,2023-07-25
23338,Fix Share somewhere in assign task shows a wrong report,https://github.com/Expensify/App/pull/23338,2023-07-24
23337,Fix the app is cut off if a picker unmounted while visible,https://github.com/Expensify/App/pull/23337,2023-07-21
23336,fix: 22058 delay in transitioning from hand cursor to now allowed sign,https://github.com/Expensify/App/pull/23336,2023-07-28
23313,Fix: Report Action revert on flag `approved` decision,https://github.com/Expensify/App/pull/23313,2023-07-26
23310,Fix tooltip for mentions,https://github.com/Expensify/App/pull/23310,2023-07-21
